,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value
205,20UPBBC0000206,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
206,20UPBBC0000207,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
207,20UPBBC0000208,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
208,20UPBBC0000209,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
209,20UPBBC0000210,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
210,20UPBBC0000211,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
211,20UPBBC0000212,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
212,20UPBBC0000213,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
213,20UPBBC0000214,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
214,20UPBBC0000215,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
215,20UPBBC0000216,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
216,20UPBBC0000217,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
217,20UPBBC0000218,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
218,20UPBBC0000219,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
219,20UPBBC0000220,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
220,20UPBBC0000221,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
221,20UPBBC0000222,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
222,20UPBBC0000223,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
223,20UPBBC0000224,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
224,20UPBBC0000225,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
225,20UPBBC0000226,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
226,20UPBBC0000227,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
227,20UPBBC0000228,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
228,20UPBBC0000229,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
229,20UPBBC0000230,OB_BARE_MODULE_CELL,QC,Visual_Inspection,21/06/2023,1.0,True,false,Pass/No_Pass,True
230,20UPBBC0000231,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
231,20UPBBC0000232,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
232,20UPBBC0000233,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
233,20UPBBC0000234,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
234,20UPBBC0000235,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
235,20UPBBC0000236,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
236,20UPBBC0000237,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
237,20UPBBC0000238,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
238,20UPBBC0000239,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
239,20UPBBC0000240,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
240,20UPBBC0000241,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
241,20UPBBC0000242,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
242,20UPBBC0000243,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
243,20UPBBC0000244,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
244,20UPBBC0000245,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
245,20UPBBC0000246,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
246,20UPBBC0000247,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
247,20UPBBC0000248,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
248,20UPBBC0000249,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
249,20UPBBC0000250,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
250,20UPBBC0000251,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
251,20UPBBC0000252,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
252,20UPBBC0000253,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
253,20UPBBC0000254,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
254,20UPBBC0000255,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
255,20UPBBC0000256,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
256,20UPBBC0000257,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
257,20UPBBC0000258,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
258,20UPBBC0000259,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
259,20UPBBC0000260,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
260,20UPBBC0000261,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
261,20UPBBC0000262,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
262,20UPBBC0000263,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
263,20UPBBC0000264,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
264,20UPBBC0000265,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
265,20UPBBC0000266,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
266,20UPBBC0000267,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
267,20UPBBC0000268,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
268,20UPBBC0000269,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
269,20UPBBC0000270,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
270,20UPBBC0000271,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
271,20UPBBC0000272,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,False,false,Pass/No_Pass,False
272,20UPBBC0000273,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
273,20UPBBC0000274,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
274,20UPBBC0000275,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
275,20UPBBC0000276,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
276,20UPBBC0000277,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
277,20UPBBC0000278,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
278,20UPBBC0000279,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
279,20UPBBC0000280,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
280,20UPBBC0000281,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
281,20UPBBC0000282,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
282,20UPBBC0000283,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
283,20UPBBC0000284,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
284,20UPBBC0000285,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
285,20UPBBC0000286,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
286,20UPBBC0000287,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
287,20UPBBC0000288,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
288,20UPBBC0000289,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
289,20UPBBC0000290,OB_BARE_MODULE_CELL,QC,Visual_Inspection,28/06/2023,1.0,True,false,Pass/No_Pass,True
290,20UPBBC0000291,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
291,20UPBBC0000292,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
292,20UPBBC0000293,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
293,20UPBBC0000294,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
294,20UPBBC0000295,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
295,20UPBBC0000296,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
296,20UPBBC0000297,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
297,20UPBBC0000298,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
298,20UPBBC0000299,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
299,20UPBBC0000300,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
300,20UPBBC0000301,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
301,20UPBBC0000302,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
302,20UPBBC0000303,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
303,20UPBBC0000304,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
304,20UPBBC0000305,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
305,20UPBBC0000306,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
306,20UPBBC0000307,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
307,20UPBBC0000308,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
308,20UPBBC0000309,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
309,20UPBBC0000310,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
310,20UPBBC0000311,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
311,20UPBBC0000312,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
312,20UPBBC0000313,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
313,20UPBBC0000314,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
314,20UPBBC0000315,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
315,20UPBBC0000316,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
316,20UPBBC0000317,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
317,20UPBBC0000318,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
318,20UPBBC0000319,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
319,20UPBBC0000320,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
320,20UPBBC0000321,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
321,20UPBBC0000322,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
322,20UPBBC0000323,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
323,20UPBBC0000324,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
324,20UPBBC0000325,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
325,20UPBBC0000326,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
326,20UPBBC0000327,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
327,20UPBBC0000328,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
328,20UPBBC0000329,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
329,20UPBBC0000330,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
330,20UPBBC0000331,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
331,20UPBBC0000332,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
332,20UPBBC0000333,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
333,20UPBBC0000334,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
334,20UPBBC0000335,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
335,20UPBBC0000336,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
336,20UPBBC0000337,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
337,20UPBBC0000338,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,False,false,Pass/No_Pass,False
338,20UPBBC0000339,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
339,20UPBBC0000340,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
340,20UPBBC0000341,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
341,20UPBBC0000342,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
342,20UPBBC0000343,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
343,20UPBBC0000344,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
344,20UPBBC0000345,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
345,20UPBBC0000346,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
346,20UPBBC0000347,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
347,20UPBBC0000348,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
348,20UPBBC0000349,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
349,20UPBBC0000350,OB_BARE_MODULE_CELL,QC,Visual_Inspection,03/07/2023,1.0,True,false,Pass/No_Pass,True
350,20UPBBC0000351,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
351,20UPBBC0000352,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
352,20UPBBC0000353,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
353,20UPBBC0000354,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
354,20UPBBC0000355,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
355,20UPBBC0000356,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
356,20UPBBC0000357,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
357,20UPBBC0000358,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
358,20UPBBC0000359,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
359,20UPBBC0000360,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
360,20UPBBC0000361,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
361,20UPBBC0000362,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
362,20UPBBC0000363,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
363,20UPBBC0000364,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
364,20UPBBC0000365,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
365,20UPBBC0000366,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
366,20UPBBC0000367,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
367,20UPBBC0000368,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
368,20UPBBC0000369,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
369,20UPBBC0000370,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
370,20UPBBC0000371,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
371,20UPBBC0000372,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
372,20UPBBC0000373,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
373,20UPBBC0000374,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
374,20UPBBC0000375,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
375,20UPBBC0000376,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
376,20UPBBC0000377,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
377,20UPBBC0000378,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
378,20UPBBC0000379,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
379,20UPBBC0000380,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
380,20UPBBC0000381,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
381,20UPBBC0000382,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
382,20UPBBC0000383,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
383,20UPBBC0000384,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
384,20UPBBC0000385,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
385,20UPBBC0000386,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
386,20UPBBC0000387,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
387,20UPBBC0000388,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
388,20UPBBC0000389,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
389,20UPBBC0000390,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
390,20UPBBC0000391,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
391,20UPBBC0000392,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
392,20UPBBC0000393,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
393,20UPBBC0000394,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
394,20UPBBC0000395,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
395,20UPBBC0000396,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
396,20UPBBC0000397,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
397,20UPBBC0000398,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
398,20UPBBC0000399,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
399,20UPBBC0000400,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
400,20UPBBC0000401,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
401,20UPBBC0000402,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
402,20UPBBC0000403,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
403,20UPBBC0000404,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
404,20UPBBC0000405,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
405,20UPBBC0000406,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
406,20UPBBC0000407,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
407,20UPBBC0000408,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
408,20UPBBC0000409,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
409,20UPBBC0000410,OB_BARE_MODULE_CELL,QC,Visual_Inspection,04/07/2023,1.0,True,false,Pass/No_Pass,True
410,20UPBBC0000411,OB_BARE_MODULE_CELL,QC,Visual_Inspection,01/01/1900,1.0,True,false,Pass/No_Pass,True
411,20UPBBC0000412,OB_BARE_MODULE_CELL,QC,Visual_Inspection,01/01/1900,1.0,True,false,Pass/No_Pass,True
412,20UPBBC0000413,OB_BARE_MODULE_CELL,QC,Visual_Inspection,01/01/1900,1.0,True,false,Pass/No_Pass,True
